CUSTOMER_ID,GENDER,AGE,CREDITLIMIT,ZODIAC,E-MAIL ADDRESS,ZIP
1177,"F",30,9353,3,"name9890@tnet.inc","1707SC"
1178,"F",29,292,6,"name17493@wwmail.de","1308BE"
1179,"M",28,6963,4,"name13784@tnet.uk","1030FK"
1180,"M",21,9429,9,"name29125@zigzag.jp","1664YM"
1181,"F",26,6607,11,"name5412@tnet.jp","1494CE"
1182,"F",19,4502,11,"name23127@wwmail.inc","1504GZ"
1183,"F",25,4399,2,"name1744@lomejor.es","1623EY"
1184,"F",25,7220,2,"name13783@tnet.uk","1989HR"
1185,"F",29,5064,11,"name2640@molbe.cat","1201SU"
1186,"M",30,3982,10,"name17492@wwmail.de","1929OI"
1187,"F",32,9447,7,"name26481@wwmail.uk","1875TT"
1188,"F",27,458,11,"name23124@wwmail.inc","1634XK"
1189,"F",24,7400,2,"name6940@tnet.fr","1454QB"
1190,"M",22,4047,2,"name6936@tnet.fr","1656KX"
1191,"F",27,718,8,"name9873@tnet.inc","1896EL"
1192,"M",32,4955,7,"name17491@wwmail.de","1041AN"
1193,"M",16,4848,8,"name2620@molbe.cat","1021WW"
1194,"F",24,2380,11,"name23121@wwmail.inc","1071EI"
1195,"M",19,4920,6,"name9856@tnet.inc","1687GQ"
1196,"F",20,3336,3,"name17490@wwmail.de","1914AX"
1197,"F",29,4581,2,"name6922@tnet.fr","1507NI"
1198,"F",26,3016,10,"name13781@tnet.uk","1772RJ"
1199,"M",23,7448,7,"name13780@tnet.uk","1634VR"
1200,"M",26,5190,10,"name9830@tnet.inc","1325VF"
1201,"F",35,4136,8,"name23116@wwmail.inc","1660AW"
1202,"M",27,2469,10,"name9821@tnet.inc","1477UH"
1203,"F",30,1904,12,"name23114@wwmail.inc","1814NO"
1204,"M",25,8728,4,"name703@hmail.uk","1607ZU"
1205,"M",30,7102,6,"name17487@wwmail.de","1461GA"
1206,"F",30,3719,9,"name9820@tnet.inc","1312MR"
1207,"F",29,5780,6,"name23110@wwmail.inc","1496PF"
1208,"F",26,2000,5,"name2588@molbe.cat","1258LX"
1209,"F",25,2633,8,"name23108@wwmail.inc","1637BJ"
1210,"F",22,2961,6,"name9814@tnet.inc","1520CX"
1211,"F",33,423,8,"name28029@zigzag.be","1033QE"
1212,"F",28,5185,2,"name23107@wwmail.inc","1640XO"
1213,"F",26,7116,4,"name5415@tnet.jp","1748QS"
1214,"F",26,4662,11,"name13779@tnet.uk","1560MG"
1215,"M",16,107,8,"name25141@wwmail.org","1769WC"
1216,"F",27,110,3,"name29752@zigzag.com","1279QV"
1217,"F",23,6010,3,"name28688@zigzag.cat","1297YW"
1218,"M",20,3849,11,"name9813@tnet.inc","1799HV"
1219,"M",27,9235,12,"name25139@wwmail.org","1540ZX"
1220,"F",20,8075,6,"name6897@tnet.fr","1966ZJ"
1221,"M",32,1046,3,"name13778@tnet.uk","1821HT"
1222,"F",19,1164,10,"name2571@molbe.cat","1624PJ"
1223,"F",22,788,2,"name1302@hmail.uk","1767HN"
1224,"F",18,3834,4,"name26435@wwmail.uk","1056TQ"
1225,"F",27,8675,9,"name6890tnet.fr","1605UY"
1226,"F",27,8548,11,"name20456@wwmail.es","1932OJ"
1227,"F",30,1374,8,"name1752@lomejor.es","1163MK"
1228,"M",32,3422,9,"name13777@tnet.uk","1365DY"
1229,"F",24,6820,4,"name28016@zigzag.be","1765XI"
1230,"F",22,898,8,"name5416@tnet.jp","1839AK"
1231,"F",31,7991,9,"name20454@wwmail.es","1628BW"
1232,"F",24,907,6,"name2550@molbe.cat","1875IU"
1233,"M",24,3772,7,"name1313@hmail.uk","1758RS"
1234,"M",34,7290,8,"name17484@wwmail.de","1769NM"
1235,"F",28,3072,4,"name13775@tnet.uk","1152QJ"
1236,"M",18,2371,7,"name25129@wwmail.org","1237MZ"
1237,"M",22,1103,5,"name29742@zigzag.com","1283JT"
1238,"F",21,7727,9,"name396@hmail.inc","1765VD"
1239,"F",28,2316,9,"name5417@tnet.jp","1112AM"
1240,"F",21,345,2,"name25127@wwmail.org","1457QJ"
1241,"F",30,1486,8,"name25126@wwmail.org","1574HH"
1242,"M",20,3731,11,"name20451@wwmail.es","1380YU"
1243,"M",22,4831,3,"name13774@tnet.uk","1778XG"
1244,"F",28,8417,3,"name25123@wwmail.org","1212LX"
1245,"F",33,3758,8,"name6879@tnet.fr","1506UB"
1246,"M",20,9563,2,"name1324@hmail.uk","1385DH"
1247,"M",20,5868,4,"name28005@zigzag.be","1009ZS"
1248,"F",31,125,10,"name28661@zigzag.cat","1939IB"
1249,"M",16,2432,4,"name29733@zigzag.com","1495ZC"
1250,"F",30,8344,2,"name26423@wwmail.uk","1262SC"
1251,"F",23,5893,8,"name9798@tnet.inc","1146RM"
1252,"M",28,177,8,"name13773@tnet.uk","1542YK"
1253,"F",22,1689,7,"name9792@tnet.inc","1792HF"
1254,"F",25,2206,2,"name26421@wwmail.uk","1109NY"
1255,"M",23,2254,8,"name25119@wwmail.org","1527NF"
1256,"M",27,2270,10,"name20446@wwmail.es","1686OL"
1257,"F",22,1499,1,"name28000@zigzag.be","1591WW"
1258,"F",33,9488,1,"name6875@tnet.fr","1337KZ"
1259,"M",28,1466,5,"name17481@wwmail.de","1177HL"
1260,"M",27,8617,11,"name17480@wwmail.de","1505HJ"
1261,"F",25,537,2,"name17479@wwmail.de","1722CO"
1262,"M",28,9345,12,"name27997@zigzag.be","1770PJ"
1263,"F",30,9354,5,"name1345@hmail.uk","1508QG"
1264,"M",21,9461,9,"name5423@tnet.jp","1491NV"
1265,"F",31,5078,11,"name542","1355DO"
1266,"F",26,644,12,"name25112@wwmail.org","1151JP"
1267,"F",25,8260,12,"name26415@wwmail.uk","1622GM"
1268,"M",26,5363,10,"name1760@lomejor.es","1205HD"
1269,"F",24,4677,5,"name166@hmail.fr","1900QP"
1270,"M",20,1483,3,"name9775@tnet.inc","1230MO"
1271,"M",33,5481,1,"name9764@tnet.inc","1811FD"
1272,"F",21,6728,7,"name25109@wwmail.org","1767WE"
1273,"F",21,5529,2,"name17478@wwmail.de","1506CQ"
1274,"F",18,3179,3,"name6843@tnet.fr","1875SR"
1275,"M",21,29,9,"name13771@tnet.uk","1256UG"
1276,"F",24,1623,6,"name13770@tnet.uk","1568TG"
1277,"M",26,4453,6,"name1764@lomejor.es","1759QH"
1278,"F",22,-999999,9,"name17476@wwmail.de","1369HV"
1279,"F",25,3218,7,"name6833@tnet.fr","1726RZ"
1280,"M",27,4225,3,"name25102@wwmail.org","1556HA"
1281,"F",30,6716,11,"name25101@wwmail.org","1986VF"
1282,"F",20,5277,5,"name9738@tnet.inc","1708RR"
1283,"F",999,8188,4,"name2486@molbe.cat","1679PI"
1284,"M",28,3723,4,"name9722@tnet.inc","1148AW"
1285,"F",30,7249,5,"name26404@wwmail.uk","1953GD"
1286,"M",20,8822,2,"name17473@wwmail.de","1899QR"
1287,"F",30,3886,9,"name29776@zigzag.es","1164KS"
1288,"F",26,7224,5,"name28633@zigzag.cat","1123JW"
1289,"F",29,1240,6,"name2480@molbe.cat","1566WS"
1290,"F",35,8546,5,"name9716@tnet.inc","1270EI"
1291,"F",26,1194,4,"name20433@wwmail.es","1116CJ"
1292,"F",17,5881,1,"name27983@zigzag.be","1923AG"
1293,"F",19,882,9,"name26394@wwmail.uk","1766NQ"
1294,"F",31,6166,12,"name13769@tnet.uk","1554GT"
1295,"F",27,3075,5,"name1772@lomejor.es","1262LT"
1296,"M",23,6115,8,"name5431@tnet.jp","1757HP"
1297,"F",34,3204,6,"name13768@tnet.uk","1237RO"
1298,"F",24,8643,5,"name23069@wwmail.inc","1807SI"
1299,"M",20,6237,11,"name20430@wwmail.es","1016FE"
1300,"F",20,4665,1,"name2460@molbe.cat","1098AE"
1301,"F",30,5743,9,"name6812@tnet.fr","1102BQ"
1302,"F",29,1101,7,"name23065@wwmail.inc","1493WD"
1303,"F",29,9579,3,"name26380@wwmail.uk","1182HI"
1304,"F",26,876,10,"name23064@wwmail.inc","1576BY"
1305,"F",33,2680,5,"name1774@lomejor.es","1619CK"
1306,"F",29,7415,8,"name27971@zigzag.be","1792KI"
1307,"M",33,9248,3,"name28615@zigzag.cat","1653UB"
1308,"M",25,8993,6,"name17468@wwmail.de","1296DL"
1309,"F",33,7121,10,"name25082@wwmail.org","1691CM"
1310,"M",21,2500,8,"name9704@tnet.inc","1499AR"
1311,"M",43,3693,1,"name20424@wwmail.es","1912MC"
1312,"M",19,4907,6,"name26369@wwmail.uk","1119MS"
1313,"F",29,6780,4,"name13767@tnet.uk","1557VZ"
1314,"F",15,6294,5,"name20423@wwmail.es","1522UZ"
1315,"M",18,7656,10,"name6801@tnet.fr","1529ZJ"
1316,"M",19,8443,3,"name1775@lomejor.es","1773LC"
1317,"F",20,110,5,"name26361@wwmail.uk","1892VG"
1318,"M",24,1586,6,"name29405@zigzag.jp","1782BE"
1319,"M",28,7218,10,"name23057@wwmail.inc","1864CW"
1320,"M",26,1190,2,"name29698@zigzag.com","1751LZ"
1321,"F",35,3049,8,"name20421@wwmail.es","1516SE"
1322,"F",22,6297,11,"name17466@wwmail.de","1518ZE"
1323,"F",18,4863,8,"name6800@tnet.fr","1967VI"
1324,"F",25,2174,2,"name27960@zigzag.be","1608HO"
1325,"F",25,8544,4,"name6798@tnet.fr","1684AK"
1326,"F",23,239,3,"name6792@tnet.fr","1977HS"
1327,"F",24,689,7,"name17465@wwmail.de","1077WY"
1328,"F",31,5063,9,"name13766@tnet.uk","1663EK"
1329,"F",28,6071,11,"name25069@wwmail.org","1792BB"
1330,"M",23,4631,11,"name454@hmail.uk","1526AO"
1331,"M",26,8540,8,"name13765@tnet.uk","1718JZ"
1332,"M",28,7235,3,"name17463@wwmail.de","1501FM"
1333,"M",20,9455,6,"name20413@wwmail.es","1474PN"
1334,"F",25,9924,4,"name20412@wwmail.es","1343IQ"
1335,"M",25,6146,10,"name28598@zigzag.cat","1010JJ"
1336,"F",21,2517,12,"name25063@wwmail.org","1271LZ"
1337,"M",33,3628,5,"name2414@molbe.cat","1104ZJ"
1338,"F",27,2552,12,"name5434@tnet.jp","1919LH"
1339,"F",30,9559,9,"name9679@tnet.inc","1956TM"
1340,"F",22,3025,8,"name25061@wwmail.org","1782MF"
1341,"M",24,6914,3,"name5435@tnet.jp","1692OQ"
1342,"M",27,7223,10,"name23045@wwmail.inc","1763SJ"
1343,"M",20,1598,3,"name5436@tnet.jp","1752WJ"
1344,"F",17,9129,9,"name23044@wwmail.inc","1215BT"
1345,"M",21,546,6,"name25057@wwmail.org","1793XD"
1346,"F",31,9205,12,"name25056@wwmail.org","1293PE"
1347,"F",23,8601,6,"name27950@zigzag.be","1682XC"
1348,"M",25,4064,1,"name13764@tnet.uk","1804DI"
1349,"F",21,961,11,"name26340@wwmail.uk","1395CZ"
1350,"M",29,3843,3,"name23042@wwmail.inc","1547CM"
1351,"F",21,3788,5,"name17462@wwmail.de","1616BH"
1352,"M",32,8361,1,"name25052@wwmail.org","1958HQ"
1353,"F",16,4848,2,"name5437@tnet.jp","1630UK"
1354,"F",23,1621,7,"name9675@tnet.inc","1071VB"
1355,"F",22,4009,9,"name25049@wwmail.org","1919PG"
1356,"M",27,9992,7,"name13763@tnet.uk","1145YE"
1357,"M",27,3140,8,"name5438@tnet.jp","1864AN"
1358,"F",21,2141,11,"name23037@wwmail.inc","1828GA"
1359,"F",18,6500,4,"name13762@tnet.uk","1140VR"
1360,"F",18,6032,5,"name26334@wwmail.uk","1795UV"
1361,"F",21,8831,2,"name23035@wwmail.inc","1008GT"
1362,"F",25,9184,9,"name20407@wwmail.es","1296HC"
1363,"M",24,3935,4,"name9665@tnet.inc","1718EW"
1364,"M",26,5570,7,"name17459@wwmail.de","1406LH"
1365,"M",16,3731,11,"name17458@wwmail.de","1606YS"
1366,"F",28,8527,10,"name6777@tnet.fr","1567AX"
1367,"F",19,6718,4,"name20403@wwmail.es","1483JK"
1368,"F",26,5843,6,"name6774@tnet.fr","1438GH"
1369,"M",24,757,2,"name802@hmail.uk","1744TF"
1370,"F",32,6398,9,"name23028@wwmail.inc","1244QY"
1371,"F",26,2500,10,"name20402@wwmail.es","1554WF"
1372,"F",27,677,10,"name13761@tnet.uk","1018RM"
1373,"M",31,1751,2,"name13760@tnet.uk","1149JN"
1374,"F",21,64,11,"name13757@tnet.uk","1947LI"
1375,"F",28,2931,3,"name3736@molbe.cat","1236RH"
1376,"F",31,3852,8,"name9646@tnet.inc","1230ZE"
1377,"M",28,3165,11,"name5439@tnet.jp","1484UZ"
1378,"F",30,120,9,"name9644@tnet.inc","1809LK"
1379,"M",31,9791,3,"name6766@tnet.fr","1126HV"
1380,"F",35,7546,5,"name20398@wwmail.es","1829ZP"
1381,"F",17,4952,11,"name6763@tnet.fr","1851IA"
1382,"M",31,1705,2,"name26313@wwmail.uk","1378WL"
1383,"F",23,5130,3,"name17455@wwmail.de","1608WN"
1384,"M",16,8466,12,"name20396@wwmail.es","1134XX"
1385,"F",15,1788,4,"name20395@wwmail.es","1695SI"
1386,"F",24,5093,9,"name17454@wwmail.de","1713EB"
1387,"F",23,168,10,"name23016@wwmail.inc","1159GJ"
1388,"M",21,6295,6,"name23015@wwmail.inc","1922GE"
1389,"F",26,5356,5,"name26298@wwmail.uk","1894DA"
1390,"F",19,5217,1,"name20393@wwmail.es","1093BF"
1391,"F",22,9275,10,"name27921@zigzag.be","1439CV"
1392,"M",25,8749,11,"name26297@wwmail.uk","1541IQ"
1393,"M",15,9404,10,"name13756@tnet.uk","1470VJ"
1394,"F",25,1182,4,"name20392@wwmail.es","1505RA"
1395,"M",29,6727,8,"name23012@wwmail.inc","1402UP"
1396,"F",27,9398,7,"name27916@zigzag.be","1398JP"
1397,"F",30,3725,2,"name27915@zigzag.be","1283VY"
1398,"F",28,3024,4,"name17453@wwmail.de","1153RA"
1399,"M",23,2831,9,"name3714@molbe.cat","1790KI"
1400,"F",34,3350,5,"name3671@molbe.cat","1067UM"
1401,"M",28,1988,9,"name3666@molbe.cat","1130AA"
1402,"F",29,7833,7,"name876@hmail.uk","1354HV"
1403,"M",27,4069,9,"name20388@wwmail.es","1432PA"
1404,"M",23,1679,1,"name9630@tnet.inc","1785IG"
1405,"F",19,4018,5,"name23006@wwmail.inc","1849KO"
1406,"F",18,2670,7,"name23005@wwmail.inc","1040RZ"
1407,"F",25,4765,8,"name9621@tnet.inc","1548IB"
1408,"M",19,8804,5,"name20387@wwmail.es","1552NN"
1409,"F",36,9788,5,"name1791@lomejor.es","1016UI"
1410,"M",26,5153,5,"name5441@tnet.jp","1057JK"
1411,"M",26,2762,7,"name20385@wwmail.es","1248FT"
1412,"F",22,1384,10,"name13755@tnet.uk","1835HO"
1413,"F",20,7236,7,"name6738@tnet.fr","1048FK"
1414,"F",34,8516,6,"name26285@wwmail.uk","1065DF"
1415,"F",26,13,11,"name5442@tnet.jp","1027PC"
1416,"F",21,3999,8,"name22997@wwmail.inc","1662DA"
1417,"F",28,1789,11,"name25001@wwmail.org","1298VC"
1418,"F",22,2827,9,"name25000@wwmail.org","1037KA"
1419,"M",21,2108,3,"name9614@tnet.inc","1474XX"
1420,"F",19,811,4,"name27902@zigzag.be","1328DM"
1421,"M",20,3114,10,"name20381@wwmail.es","1561BJ"
1422,"F",23,8345,9,"name29633@zigzag.com","1560YJ"
1423,"F",26,7784,12,"name17448@wwmail.de","1962EQ"
1424,"F",41,2944,5,"name22993@wwmail.inc","1088CK"
1425,"F",29,2942,9,"name3570@molbe.cat","1370OR"
1426,"F",20,1201,6,"name9607@tnet.inc","1539OF"
1427,"F",26,8453,9,"name27896@zigzag.be","1360TD"
1428,"F",21,2912,5,"name22990@wwmail.inc","1864LJ"
1429,"M",22,4588,5,"name6725@tnet.fr","1694CF"
1430,"F",19,9525,11,"name20377@wwmail.es","1887JM"
1431,"M",23,3253,8,"name13754@tnet.uk","1917PU"
1432,"F",28,4766,1,"name1797@lomejor.es","1744XO"
1433,"M",27,2471,8,"name17446@wwmail.de","1848EE"
1434,"F",26,202,10,"name28520@zigzag.cat","1635XK"
1435,"F",22,1340,8,"name13753@tnet.uk","1580TX"
1436,"M",22,5757,7,"name24987@wwmail.org","1275AV"
1437,"F",34,4402,12,"name27892@zigzag.be","1579LJ"
1438,"F",25,81,9,"name17445@wwmail.de","1628CG"
1439,"F",28,3100,11,"name9589@tnet.inc","1679DZ"
1440,"F",21,6481,10,"name17444@wwmail.de","1371ND"
1441,"F",29,1105,2,"name9587@tnet.inc","1977FE"
1442,"F",25,4878,9,"name5444@tnet.jp","1823FC"
1443,"F",23,9049,4,"name17442@wwmail.de","1836XC"
1444,"M",29,9772,3,"name6709@tnet.fr","1610GL"
1445,"M",24,5733,5,"name24980@wwmail.org","1372JG"
1446,"F",23,4852,4,"name6699@tnet.fr","1194HO"
1447,"M",24,2742,7,"name22977@wwmail.inc","1660TG"
1448,"M",29,1922,11,"name13752@tnet.uk","1734HA"
1449,"M",27,3,7,"name6689@tnet.fr","1028EK"
1450,"F",28,8166,2,"name1803@lomejor.es","1226PK"
1451,"F",20,6901,1,"name22974@wwmail.inc","1451UT"
1452,"F",26,500,9,"name20368@wwmail.es","1548VC"
1453,"M",34,8796,7,"name13750@tnet.uk","1452CF"
1454,"F",20,9334,7,"name206@hmail.inc","1018FJ"
1455,"F",20,9098,12,"name17440@wwmail.de","1097YA"
1456,"M",28,5575,9,"name29809@zigzag.es","1024ZL"
1457,"M",28,7365,4,"name13749@tnet.uk","1691SS"
1458,"M",26,2585,9,"name28505@zigzag.cat","1186BT"
1459,"F",22,647,2,"name17438@wwmail.de","1176NB"
1460,"M",19,8606,4,"name20363@wwmail.es","1993JP"
1461,"F",26,7007,3,"name17437@wwmail.de","1627WH"
1462,"F",25,1376,5,"name22965@wwmail.inc","1758DE"
1463,"M",24,5056,2,"name13748@tnet.uk","1053EO"
1464,"M",18,9819,4,"name13747@tnet.uk","1856NV"
1465,"M",32,127,1,"name24963@wwmail.org","1685VT"
1466,"F",29,4079,9,"name22962@wwmail.inc","1278XD"
1467,"M",28,3080,8,"name6685@tnet.fr","1984EI"
1468,"M",24,9873,4,"name20359@wwmail.es","1873YN"
1469,"F",22,8055,9,"name24960@wwmail.org","1728KT"
1470,"F",31,1177,3,"name17435@wwmail.de","1701EO"
1471,"F",24,5009,8,"name6679@tnet.fr","1814DG"
1472,"M",19,1075,2,"name26246@wwmail.uk","1072GS"
1473,"F",31,6730,6,"name117@hmail.fr","1956TQ"
1474,"M",32,2640,9,"name9535@tnet.inc","1098HX"
1475,"F",28,2958,6,"name5447@tnet.jp","1277DS"
1476,"F",30,2437,6,"name22958@wwmail.inc","1340MQ"
1477,"M",27,8363,3,"name13746@tnet.uk","1610LO"
1478,"F",22,9593,9,"name537@hmail.uk","1754DQ"
1479,"F",24,4851,9,"name17434@wwmail.de","1095EX"
1480,"F",18,9193,10,"name3362@molbe.cat","1935NW"
1481,"F",30,1581,1,"name1126@hmail.uk","1670ZI"
1482,"M",22,1685,3,"name28486@zigzag.cat","1267MK"
1483,"F",17,547,5,"name5448@tnet.jp","1679AL"
1484,"F",18,5090,8,"name24950@wwmail.org","1972GZ"
1485,"M",26,324,12,"name24949@wwmail.org","1955YH"
1486,"F",16,4297,5,"name22952@wwmail.inc","1452IX"
1487,"M",26,1985,7,"name22951@wwmail.inc","1630EO"
1488,"M",33,9140,3,"name20353@wwmail.es","1536XA"
1489,"F",25,7825,5,"name17432@wwmail.de","1023YW"
1490,"F",24,4214,10,"name6657@tnet.fr","1034MN"
1491,"F",27,2079,7,"name26@hmail.com","1838YF"
1492,"F",20,3441,4,"name17431@wwmail.de","1173HY"
1493,"F",35,3368,3,"name9517@tnet.inc","1869CO"
1494,"M",17,9151,3,"name17430@wwmail.de","1354TU"
1495,"F",999,4240,8,"name26230@wwmail.uk","1383XY"
1496,"F",20,2701,1,"name20348@wwmail.es","1592OF"
1497,"F",23,2877,3,"name24940@wwmail.org","1830RT"
1498,"F",15,8345,11,"name20347@wwmail.es","1668PE"
1499,"F",26,824,8,"name29588@zigzag.com","1232TX"
1500,"F",27,985,6,"name29587@zigzag.com","1968CQ"
1501,"F",27,129,4,"name5449@tnet.jp","1082JK"
1502,"M",18,9302,1,"name13745@tnet.uk","1244PI"
1503,"F",21,9258,1,"name6654@tnet.fr","1342OS"
1504,"F",35,2314,10,"name20345@wwmail.es","1242QM"
1505,"M",21,121,10,"name13743@tnet.uk","1738TK"
1506,"F",28,7320,7,"name9516@tnet.inc","1466LZ"
1507,"F",24,488,8,"name22939@wwmail.inc","1559DF"
1508,"F",16,1875,6,"name13742@tnet.uk","1215FJ"
1509,"M",19,7510,9,"name29214@zigzag.jp","1352NU"
1510,"M",29,547,7,"name26225@wwmail.uk","1731RP"
1511,"F",25,7878,3,"name20342@wwmail.es","1118SX"
1512,"M",27,8309,3,"name24930@wwmail.org","1652NM"
1513,"F",31,4445,7,"name22936@wwmail.inc","1614AW"
1514,"F",20,2266,6,"name13741@tnet.uk","1551FS"
1515,"M",24,4582,9,"name9485@tnet.inc","1743TW"
1516,"M",26,4309,12,"name17427@wwmail.de","1187RS"
1517,"M",20,5616,6,"name26216@wwmail.uk","1058XJ"
1518,"F",20,9344,3,"name9474@tnet.inc","1651RO"
1519,"F",24,5212,7,"name5450@tnet.jp","1949JS"
1520,"F",15,7830,12,"name28459@zigzag.cat","1013BV"
1521,"M",22,2242,10,"name9462@tnet.inc","1752QU"
1522,"F",28,3895,7,"name17424@wwmail.de","1070IX"
1523,"F",26,7051,2,"name29907@zigzag.fr","1137EM"
1524,"F",31,7145,12,"name26211@wwmail.uk","1988EA"
1525,"F",29,1590,4,"name24922@wwmail.org","1807KS"
1526,"F",20,8964,2,"name22929@wwmail.inc","1860IW"
1527,"M",27,2341,9,"name9452@tnet.inc","1897SU"
1528,"M",21,5907,6,"name27842@zigzag.be","1339YC"
1529,"M",22,3103,1,"name13740@tnet.uk","1271AQ"
1530,"F",23,808,10,"name17423@wwmail.de","1592NZ"
1531,"F",19,6110,1,"name6611@tnet.fr","1112ON"
1532,"F",27,4359,8,"name9433@tnet.inc","1749RM"
1533,"F",18,8544,5,"name22924@wwmail.inc","1830OK"
1534,"F",26,5031,9,"name22923@wwmail.inc","1845DU"
1535,"F",25,4616,5,"name310@hmail.inc","1849EY"
1536,"F",17,2694,8,"name20333@wwmail","1871YE"
1537,"M",18,3660,10,"name1813@lomejor.es","1912DV"
1538,"F",25,9492,10,"name6601@tnet.fr","1117AB"
1539,"M",30,8711,2,"name26194@wwmail.uk","1670ZK"
1540,"M",22,2277,2,"name28442@zigzag.cat","1819RZ"
1541,"M",20,1095,2,"name1815@lomejor.es","1383WG"
1542,"M",26,9362,5,"name532@hmail.uk","1914AX"
1543,"F",25,589,2,"name27833@zigzag.be","1918NE"
1544,"F",22,6231,8,"name24909@wwmail.org","1875LG"
1545,"F",20,6514,8,"name6598@tnet.fr","1447NM"
1546,"M",21,484,9,"name22918@wwmail.inc","1264DF"
1547,"F",19,3310,6,"name13739@tnet.uk","1434MY"
1548,"M",21,5117,9,"name29564@zigzag.com","1180YB"
1549,"M",24,9825,10,"name9426@tnet.inc","1947HD"
1550,"M",18,7820,3,"name6573@tnet.fr","1601AK"
1551,"F",21,3085,3,"name6571@tnet.fr","1242SL"
1552,"F",25,1372,3,"name13738@tnet.uk","1840LN"
1553,"F",27,3000,9,"name27825@zigzag.be","1667TA"
1554,"F",22,510,11,"name13737@tnet.uk","1281HK"
1555,"F",31,4332,7,"name6568@tnet.fr","1656JV"
1556,"F",27,9447,10,"name13736@tnet.uk","1430PD"
1557,"F",25,9592,12,"name8212@tnet.fr","1229VV"
1558,"F",23,4158,6,"name22911@wwmail.inc","1866GE"
1559,"M",27,6431,7,"name22910@wwmail.inc","1781IA"
1560,"M",20,6399,7,"name3019@molbe.cat","1484PS"
1561,"F",25,8726,5,"name11146@tnet.inc","1592OK"
1562,"F",25,3116,4,"name24896@wwmail.org","1639ZA"
1563,"M",21,472,10,"name1828@lomejor.es","1610UR"
1564,"M",22,4185,7,"name2957@molbe.cat","1601WR"
1565,"M",30,1220,12,"name20325@wwmail.es","1158TL"
1566,"F",39,7246,12,"name22907@wwmail.inc","1693WJ"
1567,"F",18,5387,12,"name2866@molbe.cat","1924NO"
1568,"M",28,9176,6,"name5453@tnet.jp","1744AI"
1569,"F",16,2501,11,"name17417@wwmail.de","1065YJ"
1570,"F",32,2502,7,"name27816@zigzag.be","1835TJ"
1571,"M",21,6395,6,"name17416@wwmail.de","1995XH"
1572,"F",29,8909,11,"name24887@wwmail.org","1343CV"
1573,"M",19,7036,9,"name8193@tnet.fr","1892MR"
1574,"F",29,3846,3,"name8182@tnet.fr","1090OS"
1575,"F",26,7290,6,"name12@hmail.com","1484BO"
1576,"M",24,9917,8,"name5455@tnet.jp","1389PK"
1577,"M",15,172,11,"name20318@wwmail.es","1955OE"
1578,"F",25,2450,10,"name24882@wwmail.org","1192IB"
1579,"M",25,8268,4,"name24881@wwmail.org","1937TN"
1580,"F",19,10,10,"name20317@wwmail.es","1736AW"
1581,"F",27,8104,1,"name1857@lomejor.es","1611UR"
1582,"M",22,301,3,"name22897@wwmail.inc","1892TH"
1583,"M",33,9907,9,"name17412@wwmail.de","1296RH"
1584,"F",29,2264,10,"name26156@wwmail.uk","1208GZ"
1585,"F",28,787,6,"name22895@wwmail.inc","1355HV"
1586,"F",21,1866,1,"name28401@zigzag.cat","1256VX"
1587,"M",27,8227,11,"name17411@wwmail.de","1186JS"
1588,"F",24,7305,6,"name8157@tnet.fr","1084UP"
1589,"F",18,9760,1,"name24873@wwmail.org","1721KY"
1590,"M",17,8076,9,"name1304@hmail.uk","1359WF"
1591,"F",18,2510,10,"name5456@tnet.jp","1024YM"
1592,"F",24,3904,7,"name24871@wwmail.org","1614JT"
1593,"F",26,7666,5,"name13735@tnet.uk","1184XD"
1594,"M",18,3078,7,"name10996@tnet.inc","1796KV"
1595,"F",30,5448,5,"name17410@wwmail.de","1116PR"
1596,"M",37,193,3,"name24868@wwmail.org","1112JX"
1597,"M",42,541,2,"name28393@zigzag.cat","1255NH"
1598,"M",30,9290,10,"name22889@wwmail.inc","1374OM"
1599,"F",27,3107,8,"name27801@zigzag.be","1355TB"
1600,"F",19,8718,4,"name8132@tnet.fr","1850VZ"
1601,"F",32,7330,6,"name26137@wwmail.uk","1585MT"
1602,"M",20,9692,11,"name10964@tnet.inc","1212CS"
1603,"M",23,5076,2,"name22887@wwmail.inc","1326RJ"
1604,"M",21,3194,4,"name28387@zigzag.cat","1174CV"
1605,"M",28,486,8,"name29877@zigzag.fr","1865JO"
1606,"F",29,111,10,"name20310@wwmail.es","1047CU"
1607,"F",21,6747,9,"name20309@wwmail.es","1201XR"
1608,"F",27,1864,3,"name10941@tnet.inc","1383VI"
1609,"M",27,6106,3,"name17408@wwmail.de","1727TK"
1610,"F",28,8742,11,"name17407@wwmail.de","1125GI"
1611,"F",33,8222,3,"name1871@lomejor.es","1441JF"
1612,"M",22,5948,11,"name22880@wwmail.inc","1847DX"
1613,"F",24,1139,12,"name5457@tnet.jp","1437KA"
1614,"M",16,2900,3,"name22879@wwmail.inc","1710QR"
1615,"M",22,1677,7,"name17405@wwmail.de","1299UU"
1616,"M",22,4697,8,"name13733@tnet.uk","1899KH"
1617,"F",24,755,1,"name26111@wwmail.uk","1403FR"
1618,"F",28,9611,10,"name28374@zigzag.cat","1180IC"
1619,"M",21,270,3,"name26110@wwmail.uk","1913IK"
1620,"F",32,3216,5,"name13732@tnet.uk","1337RJ"
1621,"M",19,13,10,"name8106@tnet.fr","1673JV"
