CUSTOMER_ID,GENDER,EMAIL_ADDRESS,POSTAL_CODE,RECENCY_BEFORE_FEB-01-2011,FREQUENCY_BEFORE_FEB-01-2011,MONETARY_VALUE_BEFORE_FEB-01-2011,HAS_RECEIVED_TEST_MAILING_FEB-01-2011,RESPONSE_TO_TEST_MAILING_FEB-01-2011,ORDER_DATE,NUMBER_OF_DAYS_BETWEEN_TEST_MAILING_AND_ORDER_DATE,ORDERED_WITHIN_MONTH
1083,female,name5400@tnet.jp,1012NA,low,high,low,yes,F,,,nap
1084,female,name26578@wwmail.uk,1843GI,low,high,low,yes,F,,,nap
1085,male,name13793@tnet.uk,1295FF,low,high,low,yes,F,,,nap
1086,male,name17518@wwmail.de,1291WQ,low,high,low,yes,F,,,nap
1087,female,name13792@tnet.uk,1065FM,low,high,low,yes,F,,,nap
1088,female,name7024@tnet.fr,1266HW,low,high,low,yes,F,,,nap
1089,male,name23179@wwmail.inc,1465NN,low,medium,high,yes,F,,,nap
1090,male,name17517@wwmail.de,1014SW,low,medium,high,yes,F,,,nap
1091,male,name25228@wwmail.org,1652RU,low,high,medium,yes,F,,,nap
1092,female,name23177@wwmail.inc,1625BH,high,high,low,yes,F,,,nap
1093,female,name13791@tnet.uk,1090AG,low,low,high,yes,T,06/02/11,5,yes
1094,male,name26574@wwmail.uk,1786QX,low,low,high,yes,F,,,nap
1095,male,name26568@wwmail.uk,1547KI,low,high,low,yes,F,,,nap
1096,female,name25225@wwmail.org,1624HE,low,medium,high,yes,F,,,nap
1097,female,name9965@tnet.inc,1597YI,low,medium,medium,yes,F,,,nap
1098,female,name23175@wwmail.inc,1655YH,medium,low,high,yes,F,,,nap
1099,male,name1159@hmail.uk,1012HE,low,high,medium,yes,T,06/02/11,5,yes
1100,female,name17516@wwmail.de,1631OV,low,high,low,yes,F,,,nap
1101,male,name9963@tnet.inc,1057RC,low,high,high,yes,F,,,nap
1102,male,name23172@wwmail.inc,1485IZ,high,medium,low,yes,F,,,nap
1103,female,name23171@wwmail.inc,1294XL,high,medium,low,yes,F,,,nap
1104,male,name17514@wwmail.de,1579PG,low,high,medium,yes,F,,,nap
1105,female,name17513@wwmail.de,1675YJ,low,medium,medium,yes,F,,,nap
1106,female,name13789@tnet.uk,1452KT,low,high,medium,yes,F,,,nap
1107,female,name2722@molbe.cat,1937AR,low,high,low,yes,F,,,nap
1108,female,name20501@wwmail.es,1265AU,low,medium,medium,yes,F,,,nap
1109,male,name25213@wwmail.org,1302GX,high,high,medium,yes,F,,,nap
1110,male,name23166@wwmail.inc,1148UD,medium,high,low,yes,F,,,nap
1111,female,name7010@tnet.fr,1070QX,low,high,medium,yes,F,,,nap
1112,male,name26542@wwmail.uk,1648AD,low,high,high,yes,F,,,nap
1113,female,name20499@wwmail.es,1120SZ,low,high,low,yes,F,,,nap
1114,female,name2707@molbe.cat,1277ZS,low,high,low,yes,F,,,nap
1115,male,name17511@wwmail.de,1507ES,low,high,low,yes,F,,,nap
1116,female,name17510@wwmail.de,1154SR,high,medium,medium,yes,F,,,nap
1117,male,name28769@zigzag.cat,1755SQ,high,medium,medium,yes,F,,,nap
1118,male,name28090@zigzag.be,1158RY,high,high,medium,yes,F,,,nap
1119,male,name17509@wwmail.de,1858WZ,low,low,high,yes,F,,,nap
1120,male,name17508@wwmail.de,1370RW,high,low,high,yes,F,,,nap
1121,male,name28088@zigzag.be,1773QJ,low,high,high,yes,F,,,nap
1122,female,name28764@zigzag.cat,1825SD,high,medium,medium,yes,F,,,nap
1123,male,name23158@wwmail.inc,1020PT,low,high,low,yes,F,,,nap
1124,male,name1179@hmail.uk,1751AB,low,high,low,yes,F,,,nap
1125,male,name20493@wwmail.es,1175ZR,low,medium,high,yes,F,,,nap
1126,male,name1721@lomejor.es,1525IQ,medium,low,high,yes,F,,,nap
1127,female,name20491@wwmail.es,1874TS,low,high,low,yes,F,,,nap
1128,male,name26532@wwmail.uk,1312WL,low,high,medium,yes,F,,,nap
1129,male,name6985@tnet.fr,1304UU,medium,medium,medium,yes,F,,,nap
1130,male,name9929@tnet.inc,1818HT,low,high,low,yes,F,,,nap
1131,female,name5401@tnet.jp,1798ET,low,high,low,yes,F,,,nap
1132,male,name17506@wwmail.de,1934VR,high,low,high,yes,F,,,nap
1133,male,name25197@wwmail.org,1740OX,low,medium,high,yes,F,,,nap
1134,male,name648@hmail.uk,1882XQ,high,medium,medium,yes,F,,,nap
1135,female,name28757@zigzag.cat,1555TS,low,high,high,yes,F,,,nap
1136,male,name25195@wwmail.org,1064AS,low,medium,high,yes,T,02/02/11,1,yes
1137,male,name13788@tnet.uk,1406EB,low,high,medium,yes,F,,,nap
1138,male,name23149@wwmail.inc,1805ZG,low,high,low,yes,F,,,nap
1139,female,name5402@tnet.jp,1795OD,low,high,medium,yes,F,,,nap
1140,male,name649@hmail.uk,1009ZI,high,low,high,yes,F,,,nap
1141,female,name5403@tnet.jp,1059WZ,low,high,high,yes,F,,,nap
1142,male,name6981@tnet.fr,1291JV,low,high,low,yes,F,,,nap
1143,male,name28077@zigzag.be,1162WD,low,medium,medium,yes,F,,,nap
1144,male,name5404@tnet.jp,1241OC,low,high,high,yes,F,,,nap
1145,male,name17502@wwmail.de,1597HC,low,high,medium,yes,F,,,nap
1146,female,name654@hmail.uk,1756AN,low,high,low,yes,F,,,nap
1147,female,name20482@wwmail.es,1584LU,low,high,medium,yes,F,,,nap
1148,female,name1727@lomejor.es,1098ZT,low,high,low,yes,F,,,nap
1149,female,name6976@tnet.fr,1560GB,low,high,low,yes,F,,,nap
1150,female,name26512@wwmail.uk,1833RG,low,high,low,yes,F,,,nap
1151,male,name26511@wwmail.uk,1782LQ,high,medium,medium,yes,F,,,nap
1152,female,name17500@wwmail.de,1882AJ,low,high,medium,yes,F,,,nap
1153,male,name26509@wwmail.uk,1222HO,medium,high,low,yes,F,,,nap
1154,male,name6972@tnet.fr,1468MM,low,high,low,yes,F,,,nap
1155,female,name20479@wwmail.es,1165LD,low,high,low,yes,F,,,nap
1156,male,name1221@hmail.uk,1359CZ,low,high,high,yes,F,,,nap
1157,male,name9912@tnet.inc,1101QJ,low,high,low,yes,F,,,nap
1158,male,name20478@wwmail.es,1220FA,low,medium,medium,yes,F,,,nap
1159,female,name5406@tnet.jp,1529KJ,medium,low,high,yes,F,,,nap
1160,male,name5408@tnet.jp,1256VC,high,low,medium,yes,F,,,nap
1161,male,name2660@molbe.cat,1450GQ,low,low,high,yes,F,,,nap
1162,male,name28733@zigzag.cat,1961XK,low,medium,high,yes,F,,,nap
1163,female,name20477@wwmail.es,1961BP,low,high,low,yes,F,,,nap
1164,male,name1737@lomejor.es,1966IK,low,medium,medium,yes,F,,,nap
1165,female,name13787@tnet.uk,1961YK,low,high,low,yes,F,,,nap
1166,male,name9899@tnet.inc,1782GE,low,high,low,yes,F,,,nap
1167,female,name20475@wwmail.es,1339TD,high,medium,medium,yes,F,,,nap
1168,male,name13786@tnet.uk,1450IK,low,high,low,yes,F,,,nap
1169,female,name5411@tnet.jp,1871FR,low,high,low,yes,F,,,nap
1170,male,name13785@tnet.uk,1884KD,low,high,low,yes,F,,,nap
1171,male,name6950@tnet.fr,1425LX,low,high,medium,yes,F,,,nap
1172,female,name1251@hmail.uk,1526GX,low,medium,medium,yes,F,,,nap
1173,male,name17496@wwmail.de,1849II,high,medium,high,yes,F,,,nap
1174,female,name23132@wwmail.inc,1683JB,low,high,high,yes,F,,,nap
1175,female,name6945@tnet.fr,1374SA,low,high,medium,yes,F,,,nap
1176,male,name17494@wwmail.de,1181BM,medium,low,high,yes,F,,,nap
1177,female,name9890@tnet.inc,1707SC,low,high,low,yes,F,,,nap
1178,female,name17493@wwmail.de,1308BE,low,high,low,yes,F,,,nap
1179,male,name13784@tnet.uk,1030FK,low,low,high,yes,T,03/03/11,30,no
1180,male,name29125@zigzag.jp,1664YM,low,high,low,yes,F,,,nap
1181,male,name5412@tnet.jp,1494CE,high,high,low,yes,F,,,nap
1182,female,name23127@wwmail.inc,1504GZ,high,high,medium,yes,F,,,nap
1183,female,name1744@lomejor.es,1623EY,high,low,high,yes,T,13/02/11,12,yes
1184,female,name13783@tnet.uk,1989HR,medium,high,low,yes,F,,,nap
1185,male,name2640@molbe.cat,1201SU,low,high,medium,yes,F,,,nap
1186,male,name17492@wwmail.de,1929OI,low,high,low,yes,F,,,nap
1187,female,name26481@wwmail.uk,1875TT,low,high,medium,yes,F,,,nap
1188,male,name23124@wwmail.inc,1634XK,high,medium,low,yes,F,,,nap
1189,female,name6940@tnet.fr,1454QB,low,high,medium,yes,F,,,nap
1190,female,name6936@tnet.fr,1656KX,low,high,low,yes,F,,,nap
1191,male,name9873@tnet.inc,1896EL,low,high,medium,yes,F,,,nap
1192,male,name17491@wwmail.de,1041AN,low,medium,high,yes,T,02/03/11,29,no
1193,male,name2620@molbe.cat,1021WW,low,high,medium,yes,T,15/02/11,14,yes
1194,female,name23121@wwmail.inc,1071EI,medium,low,high,yes,F,,,nap
1195,female,name9856@tnet.inc,1687GQ,low,high,low,yes,F,,,nap
1196,male,name17490@wwmail.de,1914AX,low,high,high,yes,F,,,nap
1197,male,name6922@tnet.fr,1507NI,low,low,high,yes,F,,,nap
1198,male,name13781@tnet.uk,1772RJ,medium,high,low,yes,F,,,nap
1199,male,name13780@tnet.uk,1634VR,low,medium,high,yes,F,,,nap
1200,male,name9830@tnet.inc,1325VF,high,low,high,yes,F,,,nap
1201,male,name23116@wwmail.inc,1660AW,low,high,low,yes,F,,,nap
1202,male,name9821@tnet.inc,1477UH,low,high,medium,yes,F,,,nap
1203,male,name23114@wwmail.inc,1814NO,low,high,high,yes,T,13/02/11,12,yes
1204,male,name703@hmail.uk,1607ZU,low,low,high,yes,F,,,nap
1205,male,name17487@wwmail.de,1461GA,low,low,high,yes,F,,,nap
1206,female,name9820@tnet.inc,1312MR,medium,low,medium,yes,F,,,nap
1207,male,name23110@wwmail.inc,1496PF,low,high,medium,yes,F,,,nap
1208,female,name2588@molbe.cat,1258LX,low,medium,medium,yes,F,,,nap
1209,female,name23108@wwmail.inc,1637BJ,low,medium,low,yes,F,,,nap
1210,male,name9814@tnet.inc,1520CX,low,high,medium,yes,F,,,nap
1211,female,name28029@zigzag.be,1033QE,low,medium,low,yes,F,,,nap
1212,male,name23107@wwmail.inc,1640XO,medium,low,high,yes,F,,,nap
1213,female,name5415@tnet.jp,1748QS,medium,low,high,yes,F,,,nap
1214,female,name13779@tnet.uk,1560MG,medium,low,medium,yes,F,,,nap
1215,male,name25141@wwmail.org,1769WC,medium,medium,low,yes,F,,,nap
1216,male,name29752@zigzag.com,1279QV,low,medium,high,yes,F,,,nap
1217,female,name28688@zigzag.cat,1297YW,medium,low,high,yes,F,,,nap
1218,male,name9813@tnet.inc,1799HV,medium,low,high,yes,F,,,nap
1219,male,name25139@wwmail.org,1540ZX,low,high,low,yes,F,,,nap
1220,male,name6897@tnet.fr,1966ZJ,low,medium,medium,yes,F,,,nap
1221,male,name13778@tnet.uk,1821HT,low,high,low,yes,F,,,nap
1222,male,name2571@molbe.cat,1624PJ,low,high,low,yes,F,,,nap
1223,male,name1302@hmail.uk,1767HN,medium,medium,medium,yes,F,,,nap
1224,male,name26435@wwmail.uk,1056TQ,medium,high,low,yes,F,,,nap
1225,male,name6890tnet.fr,1605UY,low,high,low,yes,F,,,nap
1226,male,name20456@wwmail.es,1932OJ,high,high,low,yes,F,,,nap
1227,female,name1752@lomejor.es,1163MK,low,low,high,yes,F,,,nap
1228,male,name13777@tnet.uk,1365DY,low,high,low,yes,F,,,nap
1229,female,name28016@zigzag.be,1765XI,medium,medium,low,yes,F,,,nap
1230,female,name5416@tnet.jp,1839AK,low,high,medium,yes,F,,,nap
1231,female,name20454@wwmail.es,1628BW,low,low,medium,yes,F,,,nap
1232,female,name2550@molbe.cat,1875IU,low,medium,high,yes,F,,,nap
1233,male,name1313@hmail.uk,1758RS,low,medium,high,yes,F,,,nap
1234,male,name17484@wwmail.de,1769NM,low,high,high,yes,F,,,nap
1235,female,name13775@tnet.uk,1152QJ,medium,low,medium,yes,F,,,nap
1236,female,name25129@wwmail.org,1237MZ,low,high,low,yes,F,,,nap
1237,female,name29742@zigzag.com,1283JT,low,high,low,yes,F,,,nap
1238,female,name396@hmail.inc,1765VD,low,high,high,yes,F,,,nap
1239,female,name5417@tnet.jp,1112AM,low,low,high,yes,F,,,nap
1240,female,name25127@wwmail.org,1457QJ,medium,medium,medium,yes,F,,,nap
1241,male,name25126@wwmail.org,1574HH,high,medium,medium,yes,F,,,nap
1242,male,name20451@wwmail.es,1380YU,low,high,medium,yes,F,,,nap
1243,female,name13774@tnet.uk,1778XG,high,low,high,yes,F,,,nap
1244,male,name25123@wwmail.org,1212LX,low,high,low,yes,F,,,nap
1245,female,name6879@tnet.fr,1506UB,high,high,low,yes,F,,,nap
1246,female,name1324@hmail.uk,1385DH,low,medium,medium,yes,F,,,nap
1247,female,name28005@zigzag.be,1009ZS,low,high,medium,yes,T,11/02/11,10,yes
1248,male,name28661@zigzag.cat,1939IB,high,medium,low,yes,F,,,nap
1249,female,name29733@zigzag.com,1495ZC,low,high,low,yes,F,,,nap
1250,female,name26423@wwmail.uk,1262SC,low,high,low,yes,F,,,nap
1251,male,name9798@tnet.inc,1146RM,medium,high,low,yes,F,,,nap
1252,female,name13773@tnet.uk,1542YK,medium,low,high,yes,F,,,nap
1253,female,name9792@tnet.inc,1792HF,low,low,high,yes,F,,,nap
1254,female,name26421@wwmail.uk,1109NY,low,high,medium,yes,F,,,nap
1255,male,name25119@wwmail.org,1527NF,low,high,low,yes,F,,,nap
1256,female,name20446@wwmail.es,1686OL,low,medium,high,yes,F,,,nap
1257,female,name28000@zigzag.be,1591WW,high,low,high,yes,F,,,nap
1258,male,name6875@tnet.fr,1337KZ,high,high,low,yes,F,,,nap
1259,male,name17481@wwmail.de,1177HL,low,low,high,yes,F,,,nap
1260,male,name17480@wwmail.de,1505HJ,low,high,high,yes,F,,,nap
1261,female,name17479@wwmail.de,1722CO,low,medium,high,yes,F,,,nap
1262,female,name27997@zigzag.be,1770PJ,high,medium,low,yes,F,,,nap
1263,male,name1345@hmail.uk,1508QG,low,medium,low,yes,F,,,nap
1264,male,name5423@tnet.jp,1491NV,medium,medium,medium,yes,F,,,nap
1265,female,name5424@tnet.jp,1355DO,high,low,medium,yes,F,,,nap
1266,male,name25112@wwmail.org,1151JP,medium,low,high,yes,F,,,nap
1267,male,name26415@wwmail.uk,1622GM,low,medium,medium,yes,F,,,nap
1268,male,name1760@lomejor.es,1205HD,high,low,medium,yes,F,,,nap
1269,male,name166@hmail.fr,1900QP,low,high,medium,yes,F,,,nap
1270,male,name9775@tnet.inc,1230MO,low,high,low,yes,F,,,nap
1271,female,name9764@tnet.inc,1811FD,low,high,medium,yes,F,,,nap
1272,male,name25109@wwmail.org,1767WE,low,low,high,yes,F,,,nap
1273,female,name17478@wwmail.de,1506CQ,low,medium,low,yes,F,,,nap
1274,female,name6843@tnet.fr,1875SR,medium,high,low,yes,F,,,nap
1275,female,name13771@tnet.uk,1256UG,low,low,high,yes,F,,,nap
1276,male,name13770@tnet.uk,1568TG,medium,medium,high,yes,F,,,nap
1277,female,name1764@lomejor.es,1759QH,low,high,medium,yes,F,,,nap
1278,male,name17476@wwmail.de,1369HV,low,high,high,yes,F,,,nap
1279,female,name6833@tnet.fr,1726RZ,low,high,medium,yes,F,,,nap
1280,female,name25102@wwmail.org,1556HA,low,high,low,yes,F,,,nap
1281,male,name25101@wwmail.org,1986VF,high,low,medium,yes,F,,,nap
1282,female,name9738@tnet.inc,1708RR,low,medium,high,yes,F,,,nap
1283,female,name2486@molbe.cat,1679PI,high,medium,medium,yes,F,,,nap
1284,male,name9722@tnet.inc,1148AW,medium,medium,low,yes,F,,,nap
1285,male,name26404@wwmail.uk,1953GD,low,high,low,yes,F,,,nap
1286,male,name17473@wwmail.de,1899QR,low,high,low,yes,F,,,nap
1287,female,name29776@zigzag.es,1164KS,low,high,low,yes,F,,,nap
1288,male,name28633@zigzag.cat,1123JW,low,medium,high,yes,F,,,nap
1289,female,name2480@molbe.cat,1566WS,high,low,high,yes,F,,,nap
1290,male,name9716@tnet.inc,1270EI,low,high,low,yes,F,,,nap
1291,male,name20433@wwmail.es,1116CJ,medium,medium,low,yes,F,,,nap
1292,female,name27983@zigzag.be,1923AG,low,high,low,yes,F,,,nap
1293,female,name26394@wwmail.uk,1766NQ,low,high,high,yes,T,16/02/11,15,yes
1294,female,name13769@tnet.uk,1554GT,low,medium,high,yes,F,,,nap
1295,female,name1772@lomejor.es,1262LT,high,low,high,yes,F,,,nap
1296,female,name5431@tnet.jp,1757HP,low,high,low,yes,F,,,nap
1297,female,name13768@tnet.uk,1237RO,medium,high,low,yes,F,,,nap
1298,female,name23069@wwmail.inc,1807SI,high,medium,medium,yes,F,,,nap
1299,female,name20430@wwmail.es,1016FE,low,high,high,yes,T,21/02/11,20,yes
1300,male,name2460@molbe.cat,1098AE,high,low,medium,yes,F,,,nap
1301,male,name6812@tnet.fr,1102BQ,high,low,medium,yes,F,,,nap
1302,female,name23065@wwmail.inc,1493WD,high,medium,medium,yes,F,,,nap
1303,female,name26380@wwmail.uk,1182HI,high,low,high,yes,F,,,nap
1304,male,name23064@wwmail.inc,1576BY,high,low,high,yes,F,,,nap
1305,male,name1774@lomejor.es,1619CK,low,medium,medium,yes,F,,,nap
1306,female,name27971@zigzag.be,1792KI,low,medium,high,yes,F,,,nap
1307,female,name28615@zigzag.cat,1653UB,low,high,medium,yes,F,,,nap
1308,female,name17468@wwmail.de,1296DL,medium,low,high,yes,F,,,nap
1309,female,name25082@wwmail.org,1691CM,high,low,high,yes,F,,,nap
1310,female,name9704@tnet.inc,1499AR,medium,medium,medium,yes,F,,,nap
1311,male,name20424@wwmail.es,1912MC,medium,low,high,yes,F,,,nap
1312,female,name26369@wwmail.uk,1119MS,medium,low,medium,yes,F,,,nap
1313,male,name13767@tnet.uk,1557VZ,low,high,medium,yes,T,15/02/11,14,yes
1314,female,name20423@wwmail.es,1522UZ,low,medium,medium,yes,F,,,nap
1315,female,name6801@tnet.fr,1529ZJ,high,medium,medium,yes,F,,,nap
1316,male,name1775@lomejor.es,1773LC,medium,high,medium,yes,F,,,nap
1317,male,name26361@wwmail.uk,1892VG,high,low,high,yes,F,,,nap
1318,male,name29405@zigzag.jp,1782BE,low,high,medium,yes,F,,,nap
1319,female,name23057@wwmail.inc,1864CW,low,high,high,yes,F,,,nap
1320,female,name29698@zigzag.com,1751LZ,medium,high,low,yes,F,,,nap
1321,male,name20421@wwmail.es,1516SE,low,high,low,yes,F,,,nap
1322,female,name17466@wwmail.de,1518ZE,high,low,medium,yes,F,,,nap
1323,male,name6800@tnet.fr,1967VI,low,high,low,yes,F,,,nap
1324,male,name27960@zigzag.be,1608HO,medium,medium,low,yes,F,,,nap
1325,male,name6798@tnet.fr,1684AK,low,high,low,yes,F,,,nap
1326,female,name6792@tnet.fr,1977HS,low,medium,high,yes,F,,,nap
1327,male,name17465@wwmail.de,1077WY,low,high,low,yes,F,,,nap
1328,female,name13766@tnet.uk,1663EK,low,high,low,yes,F,,,nap
1329,male,name25069@wwmail.org,1792BB,low,high,high,yes,F,,,nap
1330,male,name454@hmail.uk,1526AO,low,high,medium,yes,F,,,nap
1331,female,name13765@tnet.uk,1718JZ,medium,low,medium,yes,F,,,nap
1332,female,name17463@wwmail.de,1501FM,low,high,medium,yes,F,,,nap
1333,male,name20413@wwmail.es,1474PN,high,medium,high,yes,T,19/02/11,18,yes
1334,female,name20412@wwmail.es,1343IQ,low,high,low,yes,F,,,nap
1335,female,name28598@zigzag.cat,1010JJ,high,low,high,yes,F,,,nap
1336,male,name25063@wwmail.org,1271LZ,medium,high,low,yes,F,,,nap
1337,male,name2414@molbe.cat,1104ZJ,high,medium,medium,yes,F,,,nap
1338,female,name5434@tnet.jp,1919LH,low,high,high,yes,F,,,nap
1339,female,name9679@tnet.inc,1956TM,high,low,high,yes,F,,,nap
1340,female,name25061@wwmail.org,1782MF,low,high,medium,yes,F,,,nap
1341,male,name5435@tnet.jp,1692OQ,low,high,medium,yes,F,,,nap
1342,male,name23045@wwmail.inc,1763SJ,medium,medium,medium,yes,F,,,nap
1343,female,name5436@tnet.jp,1752WJ,low,high,medium,yes,F,,,nap
1344,female,name23044@wwmail.inc,1215BT,medium,low,medium,yes,F,,,nap
1345,female,name25057@wwmail.org,1793XD,low,medium,high,yes,F,,,nap
1346,male,name25056@wwmail.org,1293PE,low,high,low,yes,F,,,nap
1347,female,name27950@zigzag.be,1682XC,high,low,medium,yes,F,,,nap
1348,male,name13764@tnet.uk,1804DI,medium,medium,medium,yes,F,,,nap
1349,male,name26340@wwmail.uk,1395CZ,low,high,medium,yes,F,,,nap
1350,male,name23042@wwmail.inc,1547CM,low,high,medium,yes,F,,,nap
1351,female,name17462@wwmail.de,1616BH,low,medium,high,yes,F,,,nap
1352,female,name25052@wwmail.org,1958HQ,high,medium,high,yes,T,17/02/11,16,yes
1353,female,name5437@tnet.jp,1630UK,low,high,high,yes,F,,,nap
1354,male,name9675@tnet.inc,1071VB,medium,high,low,yes,F,,,nap
1355,male,name25049@wwmail.org,1919PG,high,low,high,yes,F,,,nap
1356,female,name13763@tnet.uk,1145YE,high,medium,medium,yes,F,,,nap
1357,female,name5438@tnet.jp,1864AN,high,low,medium,yes,F,,,nap
1358,female,name23037@wwmail.inc,1828GA,low,high,low,yes,F,,,nap
1359,male,name13762@tnet.uk,1140VR,low,high,low,yes,F,,,nap
1360,female,name26334@wwmail.uk,1795UV,medium,low,medium,yes,F,,,nap
1361,male,name23035@wwmail.inc,1008GT,medium,high,low,yes,F,,,nap
1362,male,name20407@wwmail.es,1296HC,low,medium,high,yes,F,,,nap
1363,female,name9665@tnet.inc,1718EW,low,high,low,yes,F,,,nap
1364,female,name17459@wwmail.de,1406LH,medium,medium,medium,yes,F,,,nap
1365,male,name17458@wwmail.de,1606YS,low,high,medium,yes,F,,,nap
1366,male,name6777@tnet.fr,1567AX,high,low,high,yes,F,,,nap
1367,male,name20403@wwmail.es,1483JK,low,high,medium,yes,F,,,nap
1368,female,name6774@tnet.fr,1438GH,low,high,low,yes,F,,,nap
1369,male,name802@hmail.uk,1744TF,low,high,high,yes,F,,,nap
1370,male,name23028@wwmail.inc,1244QY,high,low,medium,yes,F,,,nap
1371,female,name20402@wwmail.es,1554WF,low,high,low,yes,F,,,nap
1372,female,name13761@tnet.uk,1018RM,low,medium,medium,yes,F,,,nap
1373,female,name13760@tnet.uk,1149JN,medium,medium,low,yes,F,,,nap
1374,female,name13757@tnet.uk,1947LI,high,medium,medium,yes,F,,,nap
1375,female,name3736@molbe.cat,1236RH,medium,medium,medium,yes,F,,,nap
1376,female,name9646@tnet.inc,1230ZE,high,high,low,yes,F,,,nap
1377,female,name5439@tnet.jp,1484UZ,low,high,high,yes,F,,,nap
1378,female,name9644@tnet.inc,1809LK,high,low,high,yes,F,,,nap
1379,male,name6766@tnet.fr,1126HV,high,medium,high,yes,T,08/02/11,7,yes
1380,female,name20398@wwmail.es,1829ZP,high,medium,medium,yes,F,,,nap
1381,female,name6763@tnet.fr,1851IA,low,high,low,yes,F,,,nap
1382,female,name26313@wwmail.uk,1378WL,low,medium,high,yes,F,,,nap
1383,female,name17455@wwmail.de,1608WN,low,low,high,yes,F,,,nap
1384,female,name20396@wwmail.es,1134XX,low,medium,medium,yes,F,,,nap
1385,female,name20395@wwmail.es,1695SI,low,high,medium,yes,F,,,nap
1386,female,name17454@wwmail.de,1713EB,low,high,low,yes,F,,,nap
1387,female,name23016@wwmail.inc,1159GJ,low,high,medium,yes,F,,,nap
1388,female,name23015@wwmail.inc,1922GE,high,medium,medium,yes,F,,,nap
1389,male,name26298@wwmail.uk,1894DA,high,medium,high,yes,T,22/02/11,21,yes
1390,female,name20393@wwmail.es,1093BF,low,high,high,yes,F,,,nap
1391,male,name27921@zigzag.be,1439CV,low,medium,high,yes,F,,,nap
1392,female,name26297@wwmail.uk,1541IQ,low,medium,high,yes,F,,,nap
1393,female,name13756@tnet.uk,1470VJ,medium,high,medium,yes,F,,,nap
1394,female,name20392@wwmail.es,1505RA,low,medium,high,yes,F,,,nap
1395,female,name23012@wwmail.inc,1402UP,medium,medium,medium,yes,F,,,nap
1396,male,name27916@zigzag.be,1398JP,high,low,high,yes,F,,,nap
1397,female,name27915@zigzag.be,1283VY,low,medium,high,yes,F,,,nap
1398,female,name17453@wwmail.de,1153RA,low,high,medium,yes,F,,,nap
1399,female,name3714@molbe.cat,1790KI,low,high,low,yes,F,,,nap
1400,male,name3671@molbe.cat,1067UM,high,medium,medium,yes,F,,,nap
1401,female,name3666@molbe.cat,1130AA,medium,high,low,yes,F,,,nap
1402,male,name876@hmail.uk,1354HV,low,medium,high,yes,F,,,nap
1403,male,name20388@wwmail.es,1432PA,low,high,low,yes,F,,,nap
1404,male,name9630@tnet.inc,1785IG,low,high,medium,yes,F,,,nap
